date,open,high,low,close,volume,mcap
3/31/2016,415.26,418.37,415.26,416.73,60215200.00,6409062819.05
4/1/2016,416.76,418.17,415.83,417.96,51235700.00,6429593619.00
4/2/2016,418.42,422.08,418.42,420.87,45681200.00,6475857110.93
4/3/2016,421.17,421.58,419.70,420.90,38053700.00,6477828308.60
4/4/2016,421.30,422.34,419.60,421.44,50634300.00,6487898585.80
4/5/2016,421.02,424.26,420.61,424.03,60718000.00,6529351749.75
4/6/2016,424.28,424.53,422.73,423.41,59091000.00,6521491708.60
4/7/2016,423.62,423.66,420.52,422.74,57858600.00,6512693215.12
4/8/2016,422.91,425.36,419.64,420.35,63454700.00,6477294354.43
4/9/2016,420.81,420.89,416.52,419.41,49792700.00,6464539022.12
4/10/2016,419.59,422.43,419.26,421.56,73478600.00,6499536743.70
4/11/2016,421.87,422.74,420.53,422.48,50747500.00,6515321584.50
4/12/2016,422.84,427.28,422.84,425.19,70728800.00,6558651417.75
4/13/2016,425.63,426.66,422.92,423.73,69060400.00,6537929599.55
4/14/2016,423.93,425.37,423.01,424.28,45281000.00,6548113818.80
4/15/2016,424.43,429.93,424.43,429.71,54801500.00,6633436609.70
4/16/2016,429.58,432.63,428.98,430.57,39392800.00,6648182380.20
4/17/2016,430.64,431.37,426.08,427.40,52125900.00,6600878375.70
4/18/2016,427.61,429.27,427.09,428.59,55670900.00,6620723761.15
4/19/2016,428.70,436.02,428.10,435.51,52810500.00,6729223762.60
4/20/2016,435.32,443.05,434.41,441.39,72890096.00,6821898724.23
4/21/2016,441.42,450.55,440.95,449.42,68204704.00,6947795902.50
4/22/2016,449.69,449.81,444.15,445.74,58804400.00,6892364370.45
4/23/2016,445.86,450.28,444.33,450.28,50485400.00,6964275295.95
4/24/2016,450.56,460.15,448.93,458.55,68198400.00,7093731211.25
4/25/2016,459.12,466.62,453.59,461.43,87091800.00,7139621426.70
4/26/2016,461.65,467.96,461.62,466.09,78971904.00,7213507974.07
4/27/2016,466.26,467.08,444.13,444.69,93564896.00,6883732525.65
4/28/2016,445.04,449.55,436.65,449.01,74064704.00,6952183241.58
4/29/2016,449.41,455.38,446.02,455.10,49258500.00,7048201013.25
4/30/2016,455.18,455.59,447.70,448.32,69322600.00,6944860514.15
5/1/2016,448.48,452.48,447.93,451.88,40660100.00,7001712750.00
5/2/2016,451.93,452.45,441.78,444.67,92127000.00,6891791430.30
5/3/2016,444.73,451.10,442.62,450.30,59366400.00,6980826502.40
5/4/2016,450.18,450.38,445.63,446.72,50407300.00,6927161701.30
5/5/2016,446.71,448.51,445.88,447.98,50440800.00,6948331748.00
5/6/2016,447.94,461.38,447.07,459.60,72796800.00,7130556703.80
5/7/2016,459.64,460.67,457.32,458.54,38364500.00,7115722135.60
5/8/2016,458.43,459.42,455.98,458.55,40315000.00,7117822793.70
5/9/2016,458.21,462.48,456.53,460.48,55493100.00,7149827444.40
5/10/2016,460.52,461.93,448.95,450.89,58956100.00,7002714976.50
5/11/2016,450.86,454.58,450.86,452.73,50605200.00,7032699388.40
5/12/2016,452.45,454.95,449.25,454.77,59849300.00,7065960832.45
5/13/2016,454.85,457.05,453.45,455.67,60845000.00,7081726954.50
5/14/2016,455.82,456.84,454.79,455.67,37209000.00,7083394303.22
5/15/2016,455.76,458.69,455.46,457.57,28514000.00,7114461730.40
5/16/2016,457.59,458.20,452.95,454.16,59171500.00,7063120267.85
5/17/2016,454.01,455.07,453.61,453.78,64100300.00,7058821456.50
5/18/2016,453.69,456.00,453.30,454.62,86850096.00,7073564772.18
5/19/2016,454.52,454.63,438.71,438.71,96027400.00,6827425412.38
5/20/2016,437.79,444.05,437.39,442.68,81987904.00,6890716749.80
5/21/2016,442.97,443.78,441.71,443.19,42762300.00,6900237725.40
5/22/2016,443.22,443.43,439.04,439.32,39657600.00,6842082300.45
5/23/2016,439.35,444.35,438.82,444.15,50582500.00,6919346394.62
5/24/2016,444.29,447.10,443.93,445.98,65783100.00,6949432035.35
5/25/2016,446.06,450.30,446.06,449.60,65231000.00,7007360094.20
5/26/2016,449.67,453.64,447.90,453.38,65203800.00,7067871183.60
5/27/2016,453.52,478.15,453.52,473.46,164780992.00,7382558439.60
5/28/2016,473.03,533.47,472.70,530.04,181199008.00,8266477338.00
5/29/2016,527.48,553.96,512.18,526.23,148736992.00,8209050618.45
5/30/2016,528.47,544.35,522.96,533.86,87958704.00,8330000111.40
5/31/2016,534.19,546.62,520.66,531.39,138450000.00,8293035755.05
6/1/2016,531.11,543.08,525.64,536.92,86061800.00,8381321200.00
6/2/2016,536.52,540.35,533.08,537.97,60378200.00,8399598923.40
6/3/2016,537.68,574.64,536.92,569.19,122020000.00,8889102698.00
6/4/2016,569.71,590.13,564.24,572.73,94925296.00,8945981421.82
6/5/2016,573.31,582.81,569.18,574.98,68874096.00,8983555643.40
6/6/2016,574.60,586.47,574.60,585.54,72138896.00,9151021089.23
6/7/2016,585.45,590.26,567.51,576.60,107770000.00,9013335474.15
6/8/2016,577.17,582.84,573.13,581.65,80265800.00,9094354020.88
6/9/2016,582.20,582.20,570.95,574.63,71301000.00,8987040811.00
6/10/2016,575.84,579.13,573.33,577.47,66991900.00,9033522014.25
6/11/2016,578.67,607.12,578.67,606.73,82357000.00,9493578714.40
6/12/2016,609.68,684.84,607.04,672.78,277084992.00,10529624646.80
6/13/2016,671.65,716.00,664.49,704.38,243295008.00,11026918233.00
6/14/2016,704.50,704.50,662.80,685.56,186694000.00,10734585655.90
6/15/2016,685.68,696.30,672.56,694.47,99223800.00,10876756116.30
6/16/2016,696.52,773.72,696.52,766.31,271633984.00,12004751235.60
6/17/2016,768.49,775.36,716.56,748.91,363320992.00,11734973407.30
6/18/2016,748.76,777.99,733.93,756.23,252718000.00,11852610450.40
6/19/2016,756.69,766.62,745.63,763.78,136184992.00,11974386667.30
6/20/2016,763.93,764.08,732.73,737.23,174511008.00,11561085978.80
6/21/2016,735.88,735.88,639.07,666.65,309944000.00,10456853277.50
6/22/2016,665.91,678.67,587.48,596.12,266392992.00,9352374506.60
6/23/2016,597.44,629.33,558.14,623.98,253462000.00,9791649876.52
6/24/2016,625.58,681.73,625.27,665.30,224316992.00,10442233719.40
6/25/2016,665.28,691.73,646.56,665.12,126656000.00,10442165050.80
6/26/2016,665.93,665.98,616.93,629.37,109225000.00,9883123076.92
6/27/2016,629.35,655.28,620.52,655.28,122134000.00,10292371661.20
6/28/2016,658.10,659.25,637.77,647.00,138384992.00,10164806260.60
6/29/2016,644.12,644.68,628.28,639.89,142456000.00,10055423427.00
6/30/2016,640.59,675.40,636.61,673.34,138980000.00,10583527799.40
7/1/2016,672.52,686.15,669.59,676.30,134431008.00,10632674989.80
7/2/2016,676.73,703.70,676.40,703.70,112354000.00,11066171356.30
7/3/2016,704.97,704.97,649.01,658.66,129512000.00,10360455388.00
7/4/2016,658.80,683.66,650.51,683.66,92008400.00,10756225161.50
7/5/2016,683.21,683.49,665.07,670.63,130476000.00,10553590036.30
7/6/2016,670.42,681.90,670.42,677.33,134960992.00,10661460872.40
7/7/2016,678.09,682.43,611.83,640.56,258091008.00,10084880015.60
7/8/2016,640.69,666.71,636.47,666.52,141970000.00,10496037616.40
7/9/2016,666.38,666.38,633.40,650.96,180536000.00,10252979329.90
7/10/2016,650.60,652.29,641.26,649.36,102532000.00,10229001841.00
7/11/2016,648.48,659.63,644.98,647.66,107910000.00,10203318330.20
7/12/2016,648.28,675.26,646.78,664.55,138172992.00,10470577835.30
7/13/2016,664.80,668.70,654.47,654.47,131449000.00,10312716681.10
7/14/2016,652.92,662.90,652.92,658.08,98511400.00,10370714377.50
7/15/2016,659.17,667.08,659.04,663.26,81673104.00,10453381649.60
7/16/2016,663.78,666.46,659.33,660.77,50330200.00,10415413843.40
7/17/2016,661.99,682.36,661.99,679.46,74407904.00,10711263459.60
7/18/2016,679.81,681.55,668.63,673.11,69465000.00,10612299585.40
7/19/2016,672.74,673.28,667.63,672.86,61203300.00,10609525767.20
7/20/2016,672.81,672.93,663.36,665.68,94636400.00,10497527595.70
7/21/2016,665.23,666.22,660.41,665.01,60491800.00,10487976073.30
7/22/2016,664.92,666.58,646.72,650.62,134169000.00,10261989674.10
7/23/2016,650.73,656.37,648.52,655.56,69532200.00,10340881944.10
7/24/2016,655.41,663.11,652.79,661.28,118184000.00,10432244355.10
7/25/2016,661.26,661.83,653.40,654.10,78176496.00,10319876748.90
7/26/2016,654.23,656.22,645.88,651.78,225135008.00,10284392843.40
7/27/2016,651.63,657.46,648.45,654.35,147460992.00,10325917978.90
7/28/2016,654.49,657.59,654.49,655.03,86428400.00,10337749269.30
7/29/2016,655.11,657.80,654.79,656.99,60703500.00,10369809305.90
7/30/2016,657.01,658.22,654.21,655.05,38456100.00,10340045284.20
7/31/2016,655.10,655.28,624.36,624.68,110818000.00,9861866432.96
8/1/2016,624.60,626.12,605.88,606.27,121887000.00,9572348580.10
8/2/2016,606.40,612.85,531.33,547.47,330932992.00,8644864334.94
8/3/2016,548.66,573.36,541.55,566.35,207982000.00,8944279139.34
8/4/2016,566.33,579.50,565.78,578.29,125292000.00,9133817994.68
8/5/2016,578.28,578.28,569.98,575.04,66127900.00,9083715053.11
8/6/2016,575.03,588.40,569.47,587.78,80797296.00,9286055404.13
8/7/2016,587.77,597.51,586.82,592.69,82398400.00,9364710626.88
8/8/2016,592.74,592.99,588.05,591.05,61194100.00,9339910962.91
8/9/2016,591.04,591.09,584.79,587.80,92228096.00,9289374234.80
8/10/2016,587.65,599.98,586.37,592.10,102905000.00,9358441335.08
8/11/2016,592.12,597.54,589.12,589.12,74514400.00,9312340020.48
8/12/2016,588.80,589.91,583.81,587.56,69218000.00,9288722581.24
8/13/2016,587.36,589.77,584.98,585.59,43563000.00,9258715471.54
8/14/2016,585.59,585.67,564.78,570.47,60851100.00,9020848474.94
8/15/2016,570.49,573.58,563.24,567.24,57262300.00,8970719083.20
8/16/2016,567.24,581.74,566.72,577.44,58405200.00,9132941526.43
8/17/2016,577.76,580.89,571.43,573.22,54443000.00,9066995409.02
8/18/2016,573.71,577.79,573.43,574.32,59896600.00,9085487924.62
8/19/2016,574.34,578.24,574.18,575.63,50631600.00,9107313927.36
8/20/2016,576.08,582.82,575.46,581.70,45301400.00,9204384754.40
8/21/2016,581.94,584.16,580.22,581.31,38299400.00,9199366516.70
8/22/2016,581.31,588.45,580.59,586.75,72844000.00,9286647693.55
8/23/2016,586.77,589.47,581.63,583.41,85349200.00,9234845697.42
8/24/2016,583.41,583.59,579.85,580.18,56328200.00,9184728960.50
8/25/2016,580.18,580.45,575.17,577.76,136130000.00,9147297035.52
8/26/2016,577.75,580.62,576.86,579.65,48856800.00,9178145243.32
8/27/2016,579.45,579.84,568.63,569.95,59698300.00,9025464112.14
8/28/2016,569.83,574.04,569.74,573.91,86301600.00,9089312934.82
8/29/2016,574.07,576.28,573.47,574.11,110398000.00,9093420855.11
8/30/2016,574.11,578.36,574.11,577.50,70342400.00,9148340523.60
8/31/2016,577.59,577.86,573.64,575.47,75840896.00,9117106216.70
9/1/2016,575.55,576.31,571.81,572.30,76923400.00,9067854883.50
9/2/2016,572.41,575.64,570.81,575.54,79910800.00,9120159588.88
9/3/2016,575.55,599.50,574.06,598.21,159014000.00,9480380026.32
9/4/2016,598.59,611.84,596.85,608.63,97942896.00,9646846465.46
9/5/2016,608.99,609.05,602.24,606.59,82446800.00,9615468144.84
9/6/2016,606.51,610.83,605.09,610.44,78529104.00,9677437247.52
9/7/2016,610.57,614.54,608.51,614.54,75032400.00,9743676239.81
9/8/2016,614.64,628.77,613.84,626.32,86713000.00,9931412643.55
9/9/2016,626.35,626.83,620.26,622.86,64550200.00,9877681031.60
9/10/2016,622.93,625.09,622.40,623.51,45016800.00,9889124589.92
9/11/2016,623.42,628.82,600.51,606.72,73610800.00,9624021892.48
9/12/2016,607.01,608.46,605.41,608.24,72812304.00,9649385919.48
9/13/2016,608.03,611.19,606.92,609.24,86920600.00,9666424847.94
9/14/2016,608.84,611.95,608.41,610.68,47877700.00,9690463177.01
9/15/2016,610.59,611.09,607.16,607.16,59464600.00,9635571707.58
9/16/2016,607.25,609.26,606.73,606.97,64963400.00,9633710359.34
9/17/2016,607.22,607.86,605.19,605.98,37140300.00,9619198525.06
9/18/2016,606.28,610.16,605.86,609.87,48679400.00,9682008336.58
9/19/2016,609.87,610.93,608.27,609.23,54796400.00,9672709263.54
9/20/2016,609.25,609.53,607.94,608.31,72710896.00,9659269452.10
9/21/2016,603.59,603.59,595.88,597.15,82776200.00,9483211004.99
9/22/2016,597.28,598.49,596.21,596.30,67085300.00,9470698214.62
9/23/2016,596.20,603.21,595.79,602.84,51067000.00,9575631548.62
9/24/2016,602.96,604.58,602.04,602.63,35359500.00,9573385117.50
9/25/2016,602.75,603.38,599.71,600.83,33977800.00,9546132575.45
9/26/2016,600.81,608.14,600.35,608.04,59153800.00,9661922446.43
9/27/2016,608.02,608.25,604.11,606.17,49422400.00,9633311305.20
9/28/2016,606.24,606.59,604.61,604.73,48722600.00,9611532318.53
9/29/2016,605.02,606.82,604.85,605.69,55658600.00,9627902106.24
9/30/2016,605.72,609.73,604.14,609.73,56122400.00,9693198750.06
10/1/2016,609.93,615.24,609.93,613.98,56357000.00,9761887632.24
10/2/2016,613.95,614.01,609.68,610.89,39249800.00,9713776587.02
10/3/2016,610.97,612.57,610.46,612.13,46798300.00,9734618878.27
10/4/2016,612.05,612.05,609.48,610.20,49801600.00,9705099354.72
10/5/2016,610.22,613.81,609.62,612.51,68077504.00,9743018923.52
10/6/2016,612.47,613.82,611.47,613.02,56812100.00,9752315688.94
10/7/2016,612.61,617.91,611.82,617.12,64071400.00,9818599994.17
10/8/2016,617.34,619.85,617.34,619.11,42345900.00,9851461945.58
10/9/2016,619.17,619.20,616.61,616.75,39243400.00,9815156617.54
10/10/2016,616.82,621.32,616.20,618.99,67481104.00,9851764897.39
10/11/2016,619.24,642.08,618.50,641.07,103590000.00,10204214838.50
10/12/2016,640.87,641.34,635.97,636.19,92370200.00,10127644783.50
10/13/2016,636.03,638.83,635.03,636.79,61620700.00,10138078870.20
10/14/2016,637.01,641.28,637.01,640.38,58144600.00,10196303437.00
10/15/2016,640.31,642.10,637.39,638.65,39035400.00,10169814231.50
10/16/2016,639.08,642.90,638.90,641.63,40298100.00,10218348387.50
10/17/2016,641.82,642.33,638.66,639.19,58063600.00,10180488273.50
10/18/2016,639.41,640.74,636.00,637.96,65546700.00,10162029114.20
10/19/2016,638.13,638.87,628.01,630.52,69381696.00,10044471117.10
10/20/2016,630.66,631.92,628.26,630.86,56957300.00,10050854098.80
10/21/2016,630.83,634.09,630.69,632.83,55951000.00,10083501602.50
10/22/2016,633.14,658.20,632.85,657.29,78556496.00,10474463658.40
10/23/2016,657.62,661.13,653.89,657.07,54474600.00,10472100601.90
10/24/2016,657.16,657.25,652.59,653.76,62218200.00,10420469171.90
10/25/2016,654.00,664.42,653.70,657.59,90378800.00,10482565592.00
10/26/2016,657.68,679.73,657.68,678.30,88877104.00,10813913071.10
10/27/2016,678.21,688.59,678.04,688.31,96105296.00,10974828654.50
10/28/2016,688.00,690.44,684.16,689.65,81145504.00,10997420361.80
10/29/2016,690.29,720.40,690.05,714.48,134760992.00,11394596829.50
10/30/2016,714.12,714.12,696.47,701.86,100665000.00,11194834675.90
10/31/2016,702.64,709.29,691.68,700.97,97064400.00,11181852070.10
11/1/2016,701.34,736.45,701.34,729.79,130527000.00,11642863554.00
11/2/2016,730.07,740.83,722.35,740.83,84865200.00,11820110420.60
11/3/2016,742.35,745.77,678.16,688.70,172808000.00,10989660279.60
11/4/2016,689.12,706.93,685.56,703.23,99907696.00,11222575747.50
11/5/2016,703.53,707.51,697.74,703.42,53752300.00,11226736982.40
11/6/2016,703.81,714.26,699.56,711.52,59902200.00,11357385316.20
11/7/2016,710.74,710.74,699.90,703.13,65047100.00,11224670783.00
11/8/2016,703.09,712.99,702.39,709.85,79660800.00,11333339468.10
11/9/2016,709.83,740.05,708.61,723.27,132429000.00,11548965778.80
11/10/2016,722.84,723.02,711.21,715.53,68807800.00,11426817525.60
11/11/2016,715.55,718.32,714.41,716.41,63119700.00,11442241390.20
11/12/2016,716.75,717.15,704.03,705.05,64622500.00,11262273136.10
11/13/2016,705.20,705.26,687.32,702.03,80318096.00,11215181107.40
11/14/2016,702.00,706.28,699.81,705.02,62993000.00,11271073434.10
11/15/2016,705.79,715.72,705.26,711.62,72038496.00,11377924616.20
11/16/2016,711.17,747.61,709.04,744.20,141294000.00,11900441938.50
11/17/2016,744.88,755.65,739.51,740.98,108579000.00,11850398479.40
11/18/2016,740.71,752.88,736.89,751.59,87363104.00,12021432968.40
11/19/2016,751.83,756.24,744.47,751.62,110608000.00,12023262924.80
11/20/2016,751.88,755.48,717.94,731.03,154116000.00,11695081877.50
11/21/2016,731.27,741.72,730.51,739.25,60802400.00,11827902946.20
11/22/2016,739.64,753.87,736.53,751.35,129906000.00,12022735371.50
11/23/2016,751.74,752.25,738.92,744.59,76543800.00,11916054234.50
11/24/2016,744.62,746.83,733.49,740.29,85919296.00,11848658575.00
11/25/2016,740.44,741.65,734.59,741.65,67807600.00,11871816578.90
11/26/2016,741.51,742.21,729.63,735.38,54962700.00,11772895898.90
11/27/2016,735.44,739.02,731.09,732.03,52601800.00,11720648986.80
11/28/2016,732.48,738.01,732.48,735.81,61888600.00,11782628755.00
11/29/2016,736.33,737.47,734.56,735.60,68511104.00,11780661279.80
11/30/2016,736.28,747.93,736.27,745.69,84070800.00,11943536630.30
12/1/2016,746.05,758.28,746.05,756.77,80461904.00,12122431239.00
12/2/2016,757.54,781.30,757.54,777.94,127605000.00,12462935160.40
12/3/2016,778.25,778.25,764.86,771.16,69547296.00,12355811708.60
12/4/2016,771.64,773.87,768.16,773.87,60557900.00,12400766376.10
12/5/2016,773.39,773.47,751.71,758.70,106363000.00,12159115875.00
12/6/2016,758.72,765.62,758.72,764.22,116218000.00,12249086970.70
12/7/2016,764.21,771.54,759.75,768.13,96426096.00,12313376413.90
12/8/2016,768.08,774.70,765.95,770.81,80111904.00,12357837892.80
12/9/2016,769.94,774.53,769.65,772.79,68705296.00,12390863076.90
12/10/2016,773.02,777.09,772.91,774.65,53843100.00,12421967469.50
12/11/2016,774.75,774.80,765.41,769.73,57313400.00,12344888048.20
12/12/2016,770.04,781.92,770.04,780.09,76571000.00,12512497969.10
12/13/2016,780.65,788.46,777.96,780.56,81645600.00,12521776921.50
12/14/2016,780.01,782.03,776.84,781.48,75979000.00,12534369129.20
12/15/2016,780.07,781.43,777.80,778.09,81580096.00,12484761984.50
12/16/2016,778.96,785.03,778.96,784.91,83608200.00,12595490538.60
12/17/2016,785.17,792.51,784.86,790.83,78989800.00,12691945028.00
12/18/2016,791.01,794.74,788.03,790.53,60524400.00,12688510067.60
12/19/2016,790.69,793.61,790.32,792.71,74886400.00,12725090633.30
12/20/2016,792.25,801.34,791.50,800.88,99629296.00,12857473133.50
12/21/2016,800.64,834.28,799.41,834.28,155576000.00,13395445163.30
12/22/2016,834.18,875.78,834.15,864.54,200027008.00,13882988216.00
12/23/2016,864.89,925.12,864.68,921.98,275564000.00,14807189351.80
12/24/2016,922.18,923.48,886.34,898.82,137727008.00,14436754926.60
12/25/2016,899.65,899.65,862.42,896.18,143664992.00,14396194093.70
12/26/2016,896.91,913.18,896.90,907.61,123771000.00,14581389977.00
12/27/2016,908.35,940.05,904.26,933.20,167308000.00,14994286713.10
12/28/2016,934.83,975.92,934.83,975.92,236630000.00,15682769404.80
12/29/2016,975.13,979.40,954.50,973.50,199320000.00,15645617392.30
12/30/2016,972.53,972.53,934.83,961.24,187474000.00,15450507054.90
12/31/2016,960.63,963.74,947.24,963.74,99135104.00,15492554222.20
1/1/2017,963.66,1003.08,958.70,998.33,147775008.00,16050407460.50
1/2/2017,998.62,1031.39,996.70,1021.75,222184992.00,16429024775.00
1/3/2017,1021.60,1044.08,1021.60,1043.84,185168000.00,16786368910.10
1/4/2017,1044.40,1159.42,1044.40,1154.73,344945984.00,18571869009.00
1/5/2017,1156.73,1191.10,910.42,1013.38,510199008.00,16300254795.10
1/6/2017,1014.24,1046.81,883.94,902.20,351876000.00,14513695758.40
1/7/2017,903.49,908.59,823.56,908.59,279550016.00,14618030536.40
1/8/2017,908.17,942.72,887.25,911.20,158715008.00,14661966429.10
1/9/2017,913.24,913.69,879.81,902.83,141876992.00,14528815565.30
1/10/2017,902.44,914.87,901.06,907.68,115808000.00,14608685049.40
1/11/2017,908.11,919.45,762.77,777.76,310928992.00,12519135995.70
1/12/2017,775.18,826.25,755.76,804.83,222326000.00,12956730411.30
1/13/2017,803.74,829.00,780.00,823.98,168968000.00,13266554392.00
1/14/2017,825.14,835.09,812.46,818.41,93063296.00,13178601991.80
1/15/2017,818.14,823.31,812.87,821.80,71013600.00,13234840657.10
1/16/2017,821.78,834.53,820.27,831.53,82755200.00,13393372619.50
1/17/2017,830.95,910.56,830.80,907.94,155095008.00,14625779851.20
1/18/2017,909.37,917.50,858.30,886.62,225676992.00,14284036612.60
1/19/2017,888.34,904.61,884.34,899.07,105625000.00,14486616700.10
1/20/2017,898.17,899.40,887.01,895.03,86728400.00,14423545370.80
1/21/2017,895.55,927.37,895.53,921.79,111158000.00,14856911162.80
1/22/2017,922.21,937.53,897.56,924.67,116573000.00,14905439337.40
1/23/2017,925.50,928.27,916.74,921.01,73588600.00,14848013908.90
1/24/2017,910.68,924.15,892.29,892.69,111349000.00,14393026385.00
1/25/2017,891.92,903.25,891.69,901.54,120831000.00,14537488261.30
1/26/2017,902.40,919.33,902.22,917.59,131958000.00,14797955301.30
1/27/2017,918.36,923.22,915.85,919.75,125594000.00,14834831700.00
1/28/2017,919.81,923.91,919.81,921.59,68979600.00,14866260449.00
1/29/2017,922.07,923.42,919.15,919.50,60851700.00,14834377926.40
1/30/2017,920.15,923.05,919.47,920.38,78227296.00,14850351605.00
1/31/2017,920.96,972.02,920.96,970.40,164582000.00,15659186515.20
2/1/2017,970.94,989.11,970.74,989.02,150110000.00,15962015276.00
2/2/2017,990.00,1013.52,983.22,1011.80,145820992.00,16331615570.00
2/3/2017,1011.46,1033.87,1008.79,1029.91,201278000.00,16625849488.90
2/4/2017,1031.33,1045.90,1015.16,1042.90,155064000.00,16837411920.00
